bin,coverage,frequency
91444000,1389,0.0375669
91445000,1389,0.0375669
91446000,1389,0.0375669
91447000,1389,0.0375669
91448000,1389,0.0375669
91449000,1389,0.0375669
91450000,1389,0.0375669
91451000,1389,0.0375669
91452000,1389,0.0375669
91453000,1389,0.0375669
91454000,1389,0.0375669
91455000,1389,0.0375669
91456000,1366,0.0369449
91457000,1366,0.0369449
91458000,1366,0.0369449
91459000,1366,0.0369449
91460000,1366,0.0369449
91461000,1366,0.0369449
91462000,1366,0.0369449
91463000,1366,0.0369449
91464000,1366,0.0369449
91465000,1366,0.0369449
91466000,1366,0.0369449
91467000,1366,0.0369449
91468000,1366,0.0369449
91469000,1366,0.0369449
91470000,1366,0.0369449
91471000,1366,0.0369449
91472000,1366,0.0369449
91473000,1366,0.0369449
91474000,1366,0.0369449
91475000,1366,0.0369449
91476000,1376,0.0372153
91477000,1376,0.0372153
91478000,1376,0.0372153
91479000,1376,0.0372153
91480000,1376,0.0372153
91481000,1376,0.0372153
91482000,1376,0.0372153
91483000,1376,0.0372153
91484000,1376,0.0372153
91485000,1376,0.0372153
91486000,1376,0.0372153
91487000,1376,0.0372153
91488000,1376,0.0372153
91489000,1376,0.0372153
91490000,1376,0.0372153
91491000,1376,0.0372153
91492000,1376,0.0372153
91493000,1376,0.0372153
91494000,1376,0.0372153
91495000,1381,0.0373506
91496000,1381,0.0373506
91497000,1381,0.0373506
91498000,1381,0.0373506
91499000,1381,0.0373506
91500000,1381,0.0373506
91501000,1381,0.0373506
91502000,1381,0.0373506
91503000,1381,0.0373506
91504000,1381,0.0373506
91505000,1381,0.0373506
91506000,1380,0.0373235
91507000,1380,0.0373235
91508000,1380,0.0373235
91509000,1380,0.0373235
91510000,1380,0.0373235
91511000,1380,0.0373235
91512000,1380,0.0373235
91513000,1380,0.0373235
91514000,1380,0.0373235
91515000,1380,0.0373235
91516000,1380,0.0373235
91517000,1380,0.0373235
91518000,1380,0.0373235
91519000,1380,0.0373235
91520000,1380,0.0373235
91521000,1380,0.0373235
91522000,1380,0.0373235
91523000,1380,0.0373235
91524000,1380,0.0373235
91525000,1380,0.0373235
91526000,1380,0.0373235
91527000,1380,0.0373235
91528000,1380,0.0373235
91529000,1380,0.0373235
91530000,1380,0.0373235
91531000,1380,0.0373235
91532000,1380,0.0373235
91533000,1380,0.0373235
91534000,1380,0.0373235
91535000,1380,0.0373235
91536000,1380,0.0373235
91537000,1380,0.0373235
91538000,1380,0.0373235
91539000,1380,0.0373235
91540000,1380,0.0373235
91541000,1380,0.0373235
91542000,1380,0.0373235
91543000,1380,0.0373235
91544000,1380,0.0373235
91545000,1376,0.0372153
91546000,1376,0.0372153
91547000,1376,0.0372153
91548000,1376,0.0372153
91549000,1376,0.0372153
91550000,1376,0.0372153
91551000,1376,0.0372153
91552000,1376,0.0372153
91553000,1376,0.0372153
91554000,1376,0.0372153
91555000,1376,0.0372153
91556000,1376,0.0372153
91557000,1376,0.0372153
91558000,1376,0.0372153
91559000,1376,0.0372153
91560000,1376,0.0372153
91561000,1376,0.0372153
91562000,1376,0.0372153
91563000,1376,0.0372153
91564000,1376,0.0372153
91565000,1376,0.0372153
91566000,1376,0.0372153
91567000,1376,0.0372153
91568000,1376,0.0372153
91569000,1376,0.0372153
91570000,1376,0.0372153
91571000,1376,0.0372153
91572000,1376,0.0372153
91573000,1376,0.0372153
91574000,1376,0.0372153
91575000,1376,0.0372153
91576000,1376,0.0372153
91577000,1376,0.0372153
91578000,1376,0.0372153
91579000,1376,0.0372153
91580000,1378,0.0372694
91581000,1378,0.0372694
91582000,1378,0.0372694
91583000,1378,0.0372694
91584000,1378,0.0372694
91585000,1369,0.037026
91586000,1369,0.037026
91587000,1369,0.037026
91588000,1369,0.037026
91589000,1369,0.037026
91590000,1369,0.037026
91591000,1369,0.037026
91592000,1369,0.037026
91593000,1369,0.037026
91594000,1369,0.037026
91595000,1369,0.037026
91596000,1369,0.037026
91597000,1369,0.037026
91598000,1369,0.037026
91599000,1369,0.037026
91600000,1369,0.037026
91601000,1369,0.037026
91602000,1369,0.037026
91603000,1369,0.037026
91604000,1369,0.037026
91605000,1369,0.037026
91606000,1369,0.037026
91607000,1369,0.037026
91608000,1369,0.037026
91609000,1369,0.037026
91610000,1369,0.037026
91611000,1371,0.0370801
91612000,1371,0.0370801
91613000,1371,0.0370801
91614000,1371,0.0370801
91615000,1371,0.0370801
91616000,1371,0.0370801
91617000,1371,0.0370801
91618000,1371,0.0370801
91619000,1371,0.0370801
91620000,1371,0.0370801
91621000,1371,0.0370801
91622000,1371,0.0370801
91623000,1371,0.0370801
91624000,1371,0.0370801
91625000,1371,0.0370801
91626000,1371,0.0370801
91627000,1371,0.0370801
91628000,1371,0.0370801
91629000,1371,0.0370801
91630000,1371,0.0370801
91631000,1371,0.0370801
91632000,1371,0.0370801
91633000,1371,0.0370801
91634000,1371,0.0370801
91635000,1371,0.0370801
91636000,1371,0.0370801
91637000,1373,0.0371342
91638000,1373,0.0371342
91639000,1373,0.0371342
91640000,1373,0.0371342
91641000,1373,0.0371342
91642000,1373,0.0371342
91643000,1373,0.0371342
91644000,1373,0.0371342
91645000,1377,0.0372424
91646000,1377,0.0372424
91647000,1377,0.0372424
91648000,1377,0.0372424
91649000,1377,0.0372424
91650000,1377,0.0372424
91651000,1377,0.0372424
91652000,1377,0.0372424
91653000,1377,0.0372424
91654000,1377,0.0372424
91655000,1377,0.0372424
91656000,1377,0.0372424
91657000,1377,0.0372424
91658000,1377,0.0372424
91659000,1377,0.0372424
91660000,1377,0.0372424
91661000,1377,0.0372424
91662000,1377,0.0372424
91663000,1377,0.0372424
91664000,1377,0.0372424
91665000,1377,0.0372424
91666000,1377,0.0372424
91667000,1377,0.0372424
91668000,1377,0.0372424
91669000,1377,0.0372424
91670000,1377,0.0372424
91671000,1377,0.0372424
91672000,1377,0.0372424
91673000,1377,0.0372424
91674000,1377,0.0372424
91675000,1377,0.0372424
91676000,1377,0.0372424
91677000,1377,0.0372424
91678000,1377,0.0372424
91679000,1377,0.0372424
91680000,1377,0.0372424
91681000,1377,0.0372424
91682000,1377,0.0372424
91683000,1377,0.0372424
91684000,1377,0.0372424
91685000,1377,0.0372424
91686000,1377,0.0372424
91687000,1377,0.0372424
91688000,1377,0.0372424
91689000,1377,0.0372424
91690000,1377,0.0372424
91691000,1377,0.0372424
91692000,1377,0.0372424
91693000,1377,0.0372424
91694000,1380,0.0373235
91695000,1380,0.0373235
91696000,1380,0.0373235
91697000,1380,0.0373235
91698000,1380,0.0373235
91699000,1380,0.0373235
91700000,1380,0.0373235
91701000,1380,0.0373235
91702000,1380,0.0373235
91703000,1380,0.0373235
91704000,1380,0.0373235
91705000,1380,0.0373235
91706000,1380,0.0373235
91707000,1380,0.0373235
91708000,1380,0.0373235
91709000,1380,0.0373235
91710000,1380,0.0373235
91711000,1380,0.0373235
91712000,1380,0.0373235
91713000,1380,0.0373235
91714000,1381,0.0373506
91715000,1381,0.0373506
91716000,1381,0.0373506
91717000,1378,0.0372694
91718000,1378,0.0372694
91719000,1378,0.0372694
91720000,1378,0.0372694
91721000,1378,0.0372694
91722000,1378,0.0372694
91723000,1378,0.0372694
91724000,1378,0.0372694
91725000,1378,0.0372694
91726000,1378,0.0372694
91727000,1378,0.0372694
91728000,1378,0.0372694
91729000,1378,0.0372694
91730000,1378,0.0372694
91731000,1378,0.0372694
91732000,1378,0.0372694
91733000,1378,0.0372694
91734000,1378,0.0372694
91735000,1378,0.0372694
91736000,1378,0.0372694
91737000,1378,0.0372694
91738000,1378,0.0372694
91739000,1378,0.0372694
91740000,1378,0.0372694
91741000,1378,0.0372694
91742000,1378,0.0372694
91743000,1378,0.0372694
91744000,1378,0.0372694
91745000,1378,0.0372694
91746000,1378,0.0372694
91747000,1378,0.0372694
91748000,1378,0.0372694
91749000,1378,0.0372694
91750000,1378,0.0372694
91751000,1378,0.0372694
91752000,1378,0.0372694
91753000,1378,0.0372694
91754000,1378,0.0372694
91755000,1378,0.0372694
91756000,1378,0.0372694
91757000,1378,0.0372694
91758000,1378,0.0372694
91759000,1378,0.0372694
91760000,1378,0.0372694
91761000,1378,0.0372694
91762000,1378,0.0372694
91763000,1378,0.0372694
91764000,1378,0.0372694
91765000,1378,0.0372694
91766000,1378,0.0372694
91767000,1378,0.0372694
91768000,1378,0.0372694
91769000,1378,0.0372694
91770000,1378,0.0372694
91771000,1378,0.0372694
91772000,1378,0.0372694
91773000,1378,0.0372694
91774000,1378,0.0372694
91775000,1378,0.0372694
91776000,1378,0.0372694
91777000,1378,0.0372694
91778000,1378,0.0372694
91779000,1378,0.0372694
91780000,1376,0.0372153
91781000,1376,0.0372153
91782000,1376,0.0372153
91783000,1376,0.0372153
91784000,1376,0.0372153
91785000,1376,0.0372153
91786000,1376,0.0372153
91787000,1376,0.0372153
91788000,1376,0.0372153
91789000,1376,0.0372153
91790000,1376,0.0372153
91791000,1376,0.0372153
91792000,1376,0.0372153
91793000,1379,0.0372965
91794000,1379,0.0372965
91795000,1379,0.0372965
91796000,1379,0.0372965
91797000,1379,0.0372965
91798000,1379,0.0372965
91799000,1377,0.0372424
91800000,1377,0.0372424
91801000,1377,0.0372424
91802000,1377,0.0372424
91803000,1377,0.0372424
91804000,1377,0.0372424
91805000,1377,0.0372424
91806000,1377,0.0372424
91807000,1377,0.0372424
91808000,1377,0.0372424
91809000,1377,0.0372424
91810000,1377,0.0372424
91811000,1377,0.0372424
91812000,1377,0.0372424
91813000,1377,0.0372424
91814000,1377,0.0372424
91815000,1377,0.0372424
91816000,1377,0.0372424
91817000,1377,0.0372424
91818000,1377,0.0372424
91819000,1377,0.0372424
91820000,1377,0.0372424
91821000,1377,0.0372424
91822000,1377,0.0372424
91823000,1377,0.0372424
91824000,1377,0.0372424
91825000,1377,0.0372424
91826000,1377,0.0372424
91827000,1377,0.0372424
91828000,1377,0.0372424
91829000,1377,0.0372424
91830000,1377,0.0372424
91831000,1377,0.0372424
91832000,1377,0.0372424
91833000,1436,0.0388381
91834000,1436,0.0388381
91835000,1436,0.0388381
91836000,1436,0.0388381
91837000,1436,0.0388381
91838000,1387,0.0375128
91839000,1387,0.0375128
91840000,1387,0.0375128
91841000,1387,0.0375128
91842000,1387,0.0375128
91843000,1401,0.0378915
91844000,1401,0.0378915
91845000,1336,0.0361335
91846000,1333,0.0360524
91847000,1333,0.0360524
91848000,1333,0.0360524
91849000,1333,0.0360524
91850000,1333,0.0360524
91851000,1335,0.0361065
91852000,1335,0.0361065
91853000,1335,0.0361065
91854000,1335,0.0361065
91855000,1335,0.0361065
91856000,1335,0.0361065
91857000,1335,0.0361065
91858000,1335,0.0361065
91859000,1335,0.0361065
91860000,1329,0.0359442
91861000,1329,0.0359442
91862000,1329,0.0359442
91863000,1329,0.0359442
91864000,1329,0.0359442
91865000,1329,0.0359442
91866000,1329,0.0359442
91867000,1329,0.0359442
91868000,1329,0.0359442
91869000,1329,0.0359442
91870000,1329,0.0359442
91871000,1329,0.0359442
91872000,1329,0.0359442
91873000,1329,0.0359442
91874000,1329,0.0359442
91875000,1329,0.0359442
91876000,1329,0.0359442
91877000,1329,0.0359442
91878000,1329,0.0359442
91879000,1329,0.0359442
91880000,1329,0.0359442
91881000,1329,0.0359442
91882000,1329,0.0359442
91883000,1329,0.0359442
91884000,1329,0.0359442
91885000,1329,0.0359442
91886000,1329,0.0359442
91887000,1329,0.0359442
91888000,1329,0.0359442
91889000,1329,0.0359442
91890000,1329,0.0359442
91891000,1329,0.0359442
91892000,1329,0.0359442
91893000,1329,0.0359442
91894000,1329,0.0359442
91895000,1329,0.0359442
91896000,1329,0.0359442
91897000,1329,0.0359442
91898000,1329,0.0359442
91899000,1329,0.0359442
91900000,1329,0.0359442
91901000,1329,0.0359442
91902000,1329,0.0359442
91903000,1329,0.0359442
91904000,1329,0.0359442
91905000,1329,0.0359442
91906000,1330,0.0359712
91907000,1330,0.0359712
91908000,1330,0.0359712
91909000,1330,0.0359712
91910000,1330,0.0359712
91911000,1330,0.0359712
91912000,1330,0.0359712
91913000,1330,0.0359712
91914000,1330,0.0359712
91915000,1330,0.0359712
91916000,1330,0.0359712
91917000,1330,0.0359712
91918000,1330,0.0359712
91919000,1330,0.0359712
91920000,1330,0.0359712
91921000,1330,0.0359712
91922000,1330,0.0359712
91923000,1330,0.0359712
91924000,1330,0.0359712
91925000,1330,0.0359712
91926000,1330,0.0359712
91927000,1330,0.0359712
91928000,1330,0.0359712
91929000,1330,0.0359712
91930000,1330,0.0359712
91931000,1330,0.0359712
91932000,1330,0.0359712
91933000,1330,0.0359712
91934000,1330,0.0359712
91935000,1330,0.0359712
91936000,1330,0.0359712
91937000,1330,0.0359712
91938000,1330,0.0359712
91939000,1330,0.0359712
91940000,1330,0.0359712
91941000,1330,0.0359712
91942000,1330,0.0359712
91943000,1330,0.0359712
91944000,1330,0.0359712
91945000,1330,0.0359712
91946000,1330,0.0359712
91947000,1330,0.0359712
91948000,1330,0.0359712
91949000,1337,0.0361605
91950000,1337,0.0361605
91951000,1337,0.0361605
91952000,1337,0.0361605
91953000,1337,0.0361605
91954000,1337,0.0361605
91955000,1337,0.0361605
91956000,1337,0.0361605
91957000,1337,0.0361605
91958000,1337,0.0361605
91959000,1337,0.0361605
91960000,1337,0.0361605
91961000,1337,0.0361605
91962000,1337,0.0361605
91963000,1337,0.0361605
91964000,1337,0.0361605
91965000,1337,0.0361605
91966000,1337,0.0361605
91967000,1337,0.0361605
91968000,1337,0.0361605
91969000,1337,0.0361605
91970000,1337,0.0361605
91971000,1337,0.0361605
91972000,1337,0.0361605
91973000,1331,0.0359983
91974000,1331,0.0359983
91975000,1331,0.0359983
91976000,1331,0.0359983
91977000,1331,0.0359983
91978000,1331,0.0359983
91979000,1331,0.0359983
91980000,1331,0.0359983
91981000,1331,0.0359983
91982000,1331,0.0359983
91983000,1331,0.0359983
91984000,1331,0.0359983
91985000,1331,0.0359983
91986000,1331,0.0359983
91987000,1331,0.0359983
91988000,1331,0.0359983
91989000,1331,0.0359983
91990000,1331,0.0359983
91991000,1331,0.0359983
91992000,1331,0.0359983
91993000,1331,0.0359983
91994000,1331,0.0359983
91995000,1332,0.0360253
91996000,1332,0.0360253
91997000,1332,0.0360253
91998000,1332,0.0360253
91999000,1332,0.0360253
9.2e+07,1332,0.0360253
92001000,1332,0.0360253
92002000,1332,0.0360253
92003000,1332,0.0360253
92004000,1332,0.0360253
92005000,1332,0.0360253
92006000,1332,0.0360253
92007000,1332,0.0360253
92008000,1332,0.0360253
92009000,1332,0.0360253
92010000,1332,0.0360253
92011000,1333,0.0360524
92012000,1333,0.0360524
92013000,1341,0.0362687
92014000,1341,0.0362687
92015000,1341,0.0362687
92016000,1341,0.0362687
92017000,1341,0.0362687
92018000,1341,0.0362687
92019000,1341,0.0362687
92020000,1341,0.0362687
92021000,1341,0.0362687
92022000,1341,0.0362687
92023000,1341,0.0362687
92024000,1341,0.0362687
92025000,1341,0.0362687
92026000,1341,0.0362687
92027000,1341,0.0362687
92028000,1341,0.0362687
92029000,1341,0.0362687
92030000,1341,0.0362687
92031000,1341,0.0362687
92032000,1341,0.0362687
92033000,1341,0.0362687
92034000,1341,0.0362687
92035000,1341,0.0362687
92036000,1341,0.0362687
92037000,1341,0.0362687
92038000,1341,0.0362687
92039000,1341,0.0362687
92040000,1341,0.0362687
92041000,1341,0.0362687
92042000,1341,0.0362687
92043000,1341,0.0362687
92044000,1341,0.0362687
92045000,1341,0.0362687
92046000,1333,0.0360524
92047000,1333,0.0360524
92048000,1333,0.0360524
92049000,1333,0.0360524
92050000,1333,0.0360524
92051000,1333,0.0360524
92052000,1333,0.0360524
92053000,1333,0.0360524
92054000,1333,0.0360524
92055000,1333,0.0360524
92056000,1333,0.0360524
92057000,1333,0.0360524
92058000,1333,0.0360524
92059000,1333,0.0360524
92060000,1333,0.0360524
92061000,1333,0.0360524
92062000,1333,0.0360524
92063000,1333,0.0360524
92064000,1333,0.0360524
92065000,1333,0.0360524
92066000,1333,0.0360524
92067000,1333,0.0360524
92068000,1333,0.0360524
92069000,1333,0.0360524
92070000,1333,0.0360524
92071000,1333,0.0360524
92072000,1333,0.0360524
92073000,1333,0.0360524
92074000,1333,0.0360524
92075000,1333,0.0360524
92076000,1333,0.0360524
92077000,1333,0.0360524
92078000,1333,0.0360524
92079000,1333,0.0360524
92080000,1333,0.0360524
92081000,1333,0.0360524
92082000,1333,0.0360524
92083000,1333,0.0360524
92084000,1333,0.0360524
92085000,1333,0.0360524
92086000,1333,0.0360524
92087000,1333,0.0360524
92088000,1333,0.0360524
92089000,1333,0.0360524
92090000,1333,0.0360524
92091000,1333,0.0360524
92092000,1333,0.0360524
92093000,1333,0.0360524
92094000,1333,0.0360524
92095000,1333,0.0360524
92096000,1333,0.0360524
92097000,1333,0.0360524
92098000,1338,0.0361876
92099000,1338,0.0361876
92100000,1338,0.0361876
92101000,1338,0.0361876
92102000,1338,0.0361876
92103000,1338,0.0361876
92104000,1338,0.0361876
92105000,1338,0.0361876
92106000,1338,0.0361876
92107000,1338,0.0361876
92108000,1338,0.0361876
92109000,1338,0.0361876
92110000,1338,0.0361876
92111000,1338,0.0361876
92112000,1338,0.0361876
92113000,1338,0.0361876
92114000,1338,0.0361876
92115000,1338,0.0361876
92116000,1338,0.0361876
92117000,1338,0.0361876
92118000,1338,0.0361876
92119000,1338,0.0361876
92120000,1342,0.0362958
92121000,1342,0.0362958
92122000,1342,0.0362958
92123000,1342,0.0362958
92124000,1342,0.0362958
92125000,1342,0.0362958
92126000,1345,0.0363769
92127000,1345,0.0363769
92128000,1345,0.0363769
92129000,1345,0.0363769
92130000,1345,0.0363769
92131000,1345,0.0363769
92132000,1345,0.0363769
92133000,1345,0.0363769
92134000,1345,0.0363769
92135000,1345,0.0363769
92136000,1345,0.0363769
92137000,1349,0.0364851
92138000,1349,0.0364851
92139000,1349,0.0364851
92140000,1349,0.0364851
92141000,1349,0.0364851
92142000,1349,0.0364851
92143000,1349,0.0364851
92144000,1349,0.0364851
92145000,1349,0.0364851
92146000,1349,0.0364851
92147000,1349,0.0364851
92148000,1349,0.0364851
92149000,1319,0.0356737
92150000,1319,0.0356737
92151000,1319,0.0356737
92152000,1319,0.0356737
92153000,1319,0.0356737
92154000,1319,0.0356737
92155000,1319,0.0356737
92156000,1319,0.0356737
92157000,1319,0.0356737
92158000,1319,0.0356737
92159000,1319,0.0356737
92160000,1319,0.0356737
92161000,1319,0.0356737
92162000,1319,0.0356737
92163000,1319,0.0356737
92164000,1319,0.0356737
92165000,1319,0.0356737
92166000,1319,0.0356737
92167000,1319,0.0356737
92168000,1319,0.0356737
92169000,1319,0.0356737
92170000,1319,0.0356737
92171000,1319,0.0356737
92172000,1319,0.0356737
92173000,1319,0.0356737
92174000,1319,0.0356737
92175000,1319,0.0356737
92176000,1319,0.0356737
92177000,1319,0.0356737
92178000,1319,0.0356737
92179000,1319,0.0356737
92180000,1319,0.0356737
92181000,1319,0.0356737
92182000,1319,0.0356737
92183000,1319,0.0356737
92184000,1319,0.0356737
92185000,1319,0.0356737
92186000,1319,0.0356737
92187000,1319,0.0356737
92188000,1319,0.0356737
92189000,1319,0.0356737
92190000,1319,0.0356737
92191000,1319,0.0356737
92192000,1319,0.0356737
92193000,1319,0.0356737
92194000,1319,0.0356737
92195000,1319,0.0356737
92196000,1319,0.0356737
92197000,1319,0.0356737
92198000,1319,0.0356737
92199000,1319,0.0356737
92200000,1319,0.0356737
92201000,1319,0.0356737
92202000,1319,0.0356737
92203000,1319,0.0356737
92204000,1319,0.0356737
92205000,1319,0.0356737
92206000,1319,0.0356737
92207000,1319,0.0356737
92208000,1319,0.0356737
92209000,1319,0.0356737
92210000,1319,0.0356737
92211000,1319,0.0356737
92212000,1319,0.0356737
92213000,1319,0.0356737
92214000,1319,0.0356737
92215000,1319,0.0356737
92216000,1319,0.0356737
92217000,1319,0.0356737
92218000,1319,0.0356737
92219000,1319,0.0356737
92220000,1319,0.0356737
92221000,1319,0.0356737
92222000,1319,0.0356737
92223000,1319,0.0356737
92224000,1319,0.0356737
92225000,1317,0.0356196
92226000,1317,0.0356196
92227000,1317,0.0356196
92228000,1317,0.0356196
92229000,1317,0.0356196
92230000,1317,0.0356196
92231000,1317,0.0356196
92232000,1317,0.0356196
92233000,1317,0.0356196
92234000,1317,0.0356196
92235000,1317,0.0356196
92236000,1317,0.0356196
92237000,1317,0.0356196
92238000,1317,0.0356196
92239000,1317,0.0356196
92240000,1318,0.0356467
92241000,1318,0.0356467
92242000,1318,0.0356467
92243000,1318,0.0356467
92244000,1318,0.0356467
92245000,1318,0.0356467
92246000,1318,0.0356467
92247000,1318,0.0356467
92248000,1321,0.0357278
92249000,1321,0.0357278
92250000,1321,0.0357278
92251000,1330,0.0359712
92252000,1330,0.0359712
92253000,1330,0.0359712
92254000,1330,0.0359712
92255000,1327,0.0358901
92256000,1327,0.0358901
92257000,1327,0.0358901
92258000,1327,0.0358901
92259000,1327,0.0358901
92260000,1327,0.0358901
92261000,1327,0.0358901
92262000,1327,0.0358901
92263000,1327,0.0358901
92264000,1327,0.0358901
92265000,1327,0.0358901
92266000,1327,0.0358901
92267000,1327,0.0358901
92268000,1327,0.0358901
92269000,1327,0.0358901
92270000,1327,0.0358901
92271000,1324,0.0358089
92272000,1324,0.0358089
92273000,1324,0.0358089
92274000,1324,0.0358089
92275000,1324,0.0358089
92276000,1324,0.0358089
92277000,1324,0.0358089
92278000,1324,0.0358089
92279000,1324,0.0358089
92280000,1324,0.0358089
92281000,1324,0.0358089
92282000,1324,0.0358089
92283000,1324,0.0358089
92284000,1324,0.0358089
92285000,1324,0.0358089
92286000,1324,0.0358089
92287000,1324,0.0358089
92288000,1324,0.0358089
92289000,1324,0.0358089
92290000,1308,0.0353762
92291000,1308,0.0353762
92292000,1308,0.0353762
92293000,1308,0.0353762
92294000,1308,0.0353762
92295000,1308,0.0353762
92296000,1308,0.0353762
92297000,1308,0.0353762
92298000,1318,0.0356467
92299000,1318,0.0356467
92300000,1318,0.0356467
92301000,1318,0.0356467
92302000,1318,0.0356467
92303000,1318,0.0356467
92304000,1318,0.0356467
92305000,1318,0.0356467
92306000,1318,0.0356467
92307000,1318,0.0356467
92308000,1318,0.0356467
92309000,1318,0.0356467
92310000,1318,0.0356467
92311000,1318,0.0356467
92312000,1318,0.0356467
92313000,1318,0.0356467
92314000,1318,0.0356467
92315000,1318,0.0356467
92316000,1318,0.0356467
92317000,1318,0.0356467
92318000,1318,0.0356467
92319000,1318,0.0356467
92320000,1318,0.0356467
92321000,1318,0.0356467
92322000,1318,0.0356467
92323000,1318,0.0356467
92324000,1318,0.0356467
92325000,1318,0.0356467
92326000,1318,0.0356467
92327000,1318,0.0356467
92328000,1318,0.0356467
92329000,1318,0.0356467
92330000,1318,0.0356467
92331000,1318,0.0356467
92332000,1318,0.0356467
92333000,1318,0.0356467
92334000,1318,0.0356467
92335000,1318,0.0356467
92336000,1318,0.0356467
92337000,1318,0.0356467
92338000,1318,0.0356467
92339000,1318,0.0356467
92340000,1318,0.0356467
92341000,1317,0.0356196
92342000,1345,0.0363769
92343000,1345,0.0363769
92344000,1345,0.0363769
92345000,1345,0.0363769
92346000,1345,0.0363769
92347000,1345,0.0363769
92348000,1345,0.0363769
92349000,1345,0.0363769
92350000,1345,0.0363769
92351000,1345,0.0363769
92352000,1345,0.0363769
92353000,1345,0.0363769
92354000,1345,0.0363769
92355000,1345,0.0363769
92356000,1345,0.0363769
92357000,1345,0.0363769
92358000,1345,0.0363769
92359000,1345,0.0363769
92360000,1345,0.0363769
92361000,1345,0.0363769
92362000,1345,0.0363769
92363000,1345,0.0363769
92364000,1345,0.0363769
92365000,1345,0.0363769
92366000,1348,0.0364581
92367000,1348,0.0364581
92368000,1348,0.0364581
92369000,1348,0.0364581
92370000,1348,0.0364581
92371000,1348,0.0364581
92372000,1348,0.0364581
92373000,1348,0.0364581
92374000,1348,0.0364581
92375000,1348,0.0364581
92376000,1348,0.0364581
92377000,1348,0.0364581
92378000,1337,0.0361605
92379000,1337,0.0361605
92380000,1337,0.0361605
92381000,1337,0.0361605
92382000,1337,0.0361605
92383000,1337,0.0361605
92384000,1337,0.0361605
92385000,1337,0.0361605
92386000,1337,0.0361605
92387000,1337,0.0361605
92388000,1337,0.0361605
92389000,1337,0.0361605
92390000,1337,0.0361605
92391000,1357,0.0367015
92392000,1357,0.0367015
92393000,1357,0.0367015
92394000,1355,0.0366474
92395000,1355,0.0366474
92396000,1355,0.0366474
92397000,1355,0.0366474
92398000,1355,0.0366474
92399000,1355,0.0366474
92400000,1355,0.0366474
92401000,1355,0.0366474
92402000,1355,0.0366474
92403000,1355,0.0366474
92404000,1355,0.0366474
92405000,1355,0.0366474
92406000,1355,0.0366474
92407000,1355,0.0366474
92408000,1355,0.0366474
92409000,1355,0.0366474
92410000,1355,0.0366474
92411000,1355,0.0366474
92412000,1355,0.0366474
92413000,1357,0.0367015
92414000,1357,0.0367015
92415000,1357,0.0367015
92416000,1357,0.0367015
92417000,1357,0.0367015
92418000,1357,0.0367015
92419000,1357,0.0367015
92420000,1357,0.0367015
92421000,1357,0.0367015
92422000,1357,0.0367015
92423000,1357,0.0367015
92424000,1357,0.0367015
92425000,1357,0.0367015
92426000,1357,0.0367015
92427000,1357,0.0367015
92428000,1357,0.0367015
92429000,1357,0.0367015
92430000,1357,0.0367015
92431000,1357,0.0367015
92432000,1357,0.0367015
92433000,1357,0.0367015
92434000,1357,0.0367015
92435000,1357,0.0367015
92436000,1357,0.0367015
92437000,1357,0.0367015
92438000,1357,0.0367015
92439000,1357,0.0367015
92440000,1357,0.0367015
92441000,1357,0.0367015
92442000,1357,0.0367015
92443000,1357,0.0367015
92444000,1357,0.0367015
92445000,1357,0.0367015
92446000,1357,0.0367015
92447000,1357,0.0367015
92448000,1357,0.0367015
92449000,1357,0.0367015
92450000,1357,0.0367015
92451000,1357,0.0367015
92452000,1357,0.0367015
92453000,1357,0.0367015
92454000,1357,0.0367015
92455000,1357,0.0367015
92456000,1357,0.0367015
92457000,1357,0.0367015
92458000,1357,0.0367015
92459000,1357,0.0367015
92460000,1357,0.0367015
92461000,1357,0.0367015
92462000,1357,0.0367015
92463000,1357,0.0367015
92464000,1357,0.0367015
92465000,1357,0.0367015
92466000,1357,0.0367015
92467000,1357,0.0367015
92468000,1357,0.0367015
92469000,1357,0.0367015
92470000,1357,0.0367015
92471000,1357,0.0367015
92472000,1357,0.0367015
92473000,1357,0.0367015
92474000,1357,0.0367015
92475000,1357,0.0367015
92476000,1357,0.0367015
92477000,1357,0.0367015
92478000,1357,0.0367015
92479000,1357,0.0367015
92480000,1357,0.0367015
92481000,1357,0.0367015
92482000,1357,0.0367015
92483000,1357,0.0367015
92484000,1357,0.0367015
92485000,1357,0.0367015
92486000,1357,0.0367015
92487000,1357,0.0367015
92488000,1357,0.0367015
92489000,1357,0.0367015
92490000,1357,0.0367015
92491000,1357,0.0367015
92492000,1357,0.0367015
92493000,1357,0.0367015
92494000,1357,0.0367015
92495000,1357,0.0367015
92496000,1357,0.0367015
92497000,1357,0.0367015
92498000,1357,0.0367015
92499000,1357,0.0367015
92500000,1357,0.0367015
92501000,1357,0.0367015
92502000,1357,0.0367015
92503000,1357,0.0367015
92504000,1357,0.0367015
92505000,1357,0.0367015
92506000,1357,0.0367015
92507000,1357,0.0367015
92508000,1357,0.0367015
92509000,1357,0.0367015
92510000,1357,0.0367015
92511000,1357,0.0367015
92512000,1357,0.0367015
92513000,1357,0.0367015
92514000,1357,0.0367015
92515000,1357,0.0367015
92516000,1357,0.0367015
92517000,1357,0.0367015
92518000,1357,0.0367015
92519000,1357,0.0367015
92520000,1357,0.0367015
